PFAM_ID,DUF_ID,DUF_Name,Name of the DUF,Species,SCOPe Superfamily,SCOPe Family,Pathway,Chain ID ,PDB_ID
,DUF2214,Predicted membrane protein (DUF2214),(1) Heme-binding four-helical bundle [f.21],Baker's yeast (Saccharomyces cerevisiae),f.21.1(3-149),,,C,1kyo
,DUF2214,Predicted membrane protein (DUF2214),(1) Heme-binding four-helical bundle [f.21],Baker's yeast (Saccharomyces cerevisiae),f.21.1(3-149),,,N,1kyo
,DUF2214,Predicted membrane protein (DUF2214),(1) Heme-binding four-helical bundle [f.21],Baker's yeast (Saccharomyces cerevisiae),f.21.1(3-149),,,C,1p84
,DUF2214,Predicted membrane protein (DUF2214),(1) Heme-binding four-helical bundle [f.21],Baker's yeast (Saccharomyces cerevisiae),f.21.1(3-149),,,C,2ibz
,DUF2214,Predicted membrane protein (DUF2214),(1) Heme-binding four-helical bundle [f.21],Chicken (Gallus gallus),f.21.1(3-149),,,C,1bcc
,DUF2214,Predicted membrane protein (DUF2214),(1) Heme-binding four-helical bundle [f.21],Chicken (Gallus gallus),f.21.1(3-149),,,C,2bcc
,DUF2214,Predicted membrane protein (DUF2214),(1) Heme-binding four-helical bundle [f.21],Chicken (Gallus gallus),f.21.1(3-149),,,C,3bcc
,DUF2214,Predicted membrane protein (DUF2214),(1) Heme-binding four-helical bundle [f.21],Chicken (Gallus gallus),f.21.1(3-149),,,C,3cwb
,DUF2214,Predicted membrane protein (DUF2214),(1) Heme-binding four-helical bundle [f.21],Chicken (Gallus gallus),f.21.1(3-149),,,P,3cwb
,DUF2214,Predicted membrane protein (DUF2214),(1) Heme-binding four-helical bundle [f.21],Chicken (Gallus gallus),f.21.1(3-149),,,C,3l70
,DUF2214,Predicted membrane protein (DUF2214),(1) Heme-binding four-helical bundle [f.21],Chicken (Gallus gallus),f.21.1(3-149),,,P,3l70
,DUF2214,Predicted membrane protein (DUF2214),(1) Heme-binding four-helical bundle [f.21],Chicken (Gallus gallus),f.21.1(3-149),,,C,3l71
,DUF2214,Predicted membrane protein (DUF2214),(1) Heme-binding four-helical bundle [f.21],Chicken (Gallus gallus),f.21.1(3-149),,,P,3l71
,DUF2214,Predicted membrane protein (DUF2214),(1) Heme-binding four-helical bundle [f.21],Chicken (Gallus gallus),f.21.1(3-149),,,C,3l74
,DUF2214,Predicted membrane protein (DUF2214),(1) Heme-binding four-helical bundle [f.21],Chicken (Gallus gallus),f.21.1(3-149),,,P,3l74
,DUF2214,Predicted membrane protein (DUF2214),(1) Heme-binding four-helical bundle [f.21],Chicken (Gallus gallus),f.21.1(3-149),,,C,3l75
,DUF2214,Predicted membrane protein (DUF2214),(1) Heme-binding four-helical bundle [f.21],Chicken (Gallus gallus),f.21.1(3-149),,,P,3l75
,DUF2214,Predicted membrane protein (DUF2214),(1) Heme-binding four-helical bundle [f.21],Cow (Bos taurus),f.21.1(3-149),,,C,1be3
,DUF2214,Predicted membrane protein (DUF2214),(1) Heme-binding four-helical bundle [f.21],Cow (Bos taurus),f.21.1(3-149),,,C,1bgy
,DUF2214,Predicted membrane protein (DUF2214),(1) Heme-binding four-helical bundle [f.21],Cow (Bos taurus),f.21.1(3-149),,,O,1bgy
,DUF2214,Predicted membrane protein (DUF2214),(1) Heme-binding four-helical bundle [f.21],Cow (Bos taurus),f.21.1(3-149),,,C,1l0l
,DUF2214,Predicted membrane protein (DUF2214),(1) Heme-binding four-helical bundle [f.21],Cow (Bos taurus),f.21.1(3-149),,,C,1l0n
,DUF2214,Predicted membrane protein (DUF2214),(1) Heme-binding four-helical bundle [f.21],Cow (Bos taurus),f.21.1(3-149),,,C,1ntk
,DUF2214,Predicted membrane protein (DUF2214),(1) Heme-binding four-helical bundle [f.21],Cow (Bos taurus),f.21.1(3-149),,,C,1ntm
,DUF2214,Predicted membrane protein (DUF2214),(1) Heme-binding four-helical bundle [f.21],Cow (Bos taurus),f.21.1(3-149),,,C,1ntz
,DUF2214,Predicted membrane protein (DUF2214),(1) Heme-binding four-helical bundle [f.21],Cow (Bos taurus),f.21.1(3-149),,,C,1nu1
,DUF2214,Predicted membrane protein (DUF2214),(1) Heme-binding four-helical bundle [f.21],Cow (Bos taurus),f.21.1(3-149),,,C,1pp9
,DUF2214,Predicted membrane protein (DUF2214),(1) Heme-binding four-helical bundle [f.21],Cow (Bos taurus),f.21.1(3-149),,,P,1pp9
,DUF2214,Predicted membrane protein (DUF2214),(1) Heme-binding four-helical bundle [f.21],Cow (Bos taurus),f.21.1(3-149),,,C,1ppj
,DUF2214,Predicted membrane protein (DUF2214),(1) Heme-binding four-helical bundle [f.21],Cow (Bos taurus),f.21.1(3-149),,,P,1ppj
,DUF2214,Predicted membrane protein (DUF2214),(1) Heme-binding four-helical bundle [f.21],Cow (Bos taurus),f.21.1(3-149),,,C,1qcr
,DUF2214,Predicted membrane protein (DUF2214),(1) Heme-binding four-helical bundle [f.21],Cow (Bos taurus),f.21.1(3-149),,,C,1sqb
,DUF2214,Predicted membrane protein (DUF2214),(1) Heme-binding four-helical bundle [f.21],Cow (Bos taurus),f.21.1(3-149),,,C,1sqp
,DUF2214,Predicted membrane protein (DUF2214),(1) Heme-binding four-helical bundle [f.21],Cow (Bos taurus),f.21.1(3-149),,,C,1sqv
,DUF2214,Predicted membrane protein (DUF2214),(1) Heme-binding four-helical bundle [f.21],Cow (Bos taurus),f.21.1(3-149),,,C,1sqx
,DUF2214,Predicted membrane protein (DUF2214),(1) Heme-binding four-helical bundle [f.21],Cow (Bos taurus),f.21.1(3-149),,,C,2a06
,DUF2214,Predicted membrane protein (DUF2214),(1) Heme-binding four-helical bundle [f.21],Cow (Bos taurus),f.21.1(3-149),,,P,2a06
,DUF2214,Predicted membrane protein (DUF2214),(1) Heme-binding four-helical bundle [f.21],Cow (Bos taurus),f.21.1(3-149),,,C,2fyu
,DUF2214,Predicted membrane protein (DUF2214),(1) Heme-binding four-helical bundle [f.21],Cow (Bos taurus),f.21.1(3-149),,,C,5klv
,DUF2214,Predicted membrane protein (DUF2214),(1) Heme-binding four-helical bundle [f.21],Cow (Bos taurus),f.21.1(3-149),,,C,6nhg
,DUF2214,Predicted membrane protein (DUF2214),(1) Heme-binding four-helical bundle [f.21],Baker's yeast (Saccharomyces cerevisiae),f.21.1(3-149),,,C,4pd4
,DUF2214,Predicted membrane protein (DUF2214),(1) Heme-binding four-helical bundle [f.21],Baker's yeast (Saccharomyces cerevisiae),f.21.1(3-149),,,C,6t0b
,DUF2214,Predicted membrane protein (DUF2214),(1) Heme-binding four-helical bundle [f.21],Baker's yeast (Saccharomyces cerevisiae),f.21.1(3-149),,,N,6t0b
,DUF2214,Predicted membrane protein (DUF2214),(1) Heme-binding four-helical bundle [f.21],Baker's yeast (Saccharomyces cerevisiae),f.21.1(3-149),,,N,6ymx
,DUF2214,Predicted membrane protein (DUF2214),(1) Heme-binding four-helical bundle [f.21],Chicken (Gallus gallus),f.21.1(3-149),,,C,3h1h
,DUF2214,Predicted membrane protein (DUF2214),(1) Heme-binding four-helical bundle [f.21],Chicken (Gallus gallus),f.21.1(3-149),,,P,3h1h
,DUF2214,Predicted membrane protein (DUF2214),(1) Heme-binding four-helical bundle [f.21],Chicken (Gallus gallus),f.21.1(3-149),,,C,3h1j
,DUF2214,Predicted membrane protein (DUF2214),(1) Heme-binding four-helical bundle [f.21],Chicken (Gallus gallus),f.21.1(3-149),,,P,3h1j
,DUF2214,Predicted membrane protein (DUF2214),(1) Heme-binding four-helical bundle [f.21],Chicken (Gallus gallus),f.21.1(3-149),,,C,3l72
,DUF2214,Predicted membrane protein (DUF2214),(1) Heme-binding four-helical bundle [f.21],Chicken (Gallus gallus),f.21.1(3-149),,,P,3l72
,DUF2214,Predicted membrane protein (DUF2214),(1) Heme-binding four-helical bundle [f.21],Chicken (Gallus gallus),f.21.1(3-149),,,C,3l73
,DUF2214,Predicted membrane protein (DUF2214),(1) Heme-binding four-helical bundle [f.21],Chicken (Gallus gallus),f.21.1(3-149),,,P,3l73
,DUF2214,Predicted membrane protein (DUF2214),(1) Heme-binding four-helical bundle [f.21],Cow (Bos taurus),f.21.1(3-149),,,C,1sqq
,DUF2214,Predicted membrane protein (DUF2214),(1) Heme-binding four-helical bundle [f.21],Cow (Bos taurus),f.21.1(3-149),,,C,5okd
,DUF2214,Predicted membrane protein (DUF2214),(1) Heme-binding four-helical bundle [f.21],Mastigocladus laminosus ,f.21.1(3-149),,,A,1um3
,DUF2214,Predicted membrane protein (DUF2214),(1) Heme-binding four-helical bundle [f.21],Mastigocladus laminosus ,f.21.1(3-149),,,N,1um3
,DUF2214,Predicted membrane protein (DUF2214),(1) Heme-binding four-helical bundle [f.21],Mastigocladus laminosus ,f.21.1(3-149),,,A,2E_74
,DUF2214,Predicted membrane protein (DUF2214),(1) Heme-binding four-helical bundle [f.21],Mastigocladus laminosus ,f.21.1(3-149),,,A,4h13
,DUF2214,Predicted membrane protein (DUF2214),(1) Heme-binding four-helical bundle [f.21],Mastigocladus laminosus ,f.21.1(3-149),,,A,4i7z
,DUF2214,Predicted membrane protein (DUF2214),(1) Heme-binding four-helical bundle [f.21],Mastigocladus laminosus ,f.21.1(3-149),,,A,4pv1
,DUF2214,Predicted membrane protein (DUF2214),(1) Heme-binding four-helical bundle [f.21],Nostoc sp.,f.21.1(3-149),,,A,2zt9
,DUF2214,Predicted membrane protein (DUF2214),(1) Heme-binding four-helical bundle [f.21],Nostoc sp.,f.21.1(3-149),,,A,4ogq
,DUF2214,Predicted membrane protein (DUF2214),(1) Heme-binding four-helical bundle [f.21],Saccharomyces cerevisiae,f.21.1(3-149),,,C,3cx5
,DUF2214,Predicted membrane protein (DUF2214),(1) Heme-binding four-helical bundle [f.21],Saccharomyces cerevisiae,f.21.1(3-149),,,N,3cx5
,DUF2214,Predicted membrane protein (DUF2214),(1) Heme-binding four-helical bundle [f.21],Saccharomyces cerevisiae,f.21.1(3-149),,,C,3cxh
,DUF2214,Predicted membrane protein (DUF2214),(1) Heme-binding four-helical bundle [f.21],Saccharomyces cerevisiae,f.21.1(3-149),,,N,3cxh
,DUF2272,Uncharacterized protein conserved in bacteria (DUF2272),(1) Cysteine proteinases [d.3],Blood fluke (Schistosoma mansoni),d.3.1(5-170),,,A,3qsd
,DUF2272,Uncharacterized protein conserved in bacteria (DUF2272),(1) Cysteine proteinases [d.3],Blood fluke (Schistosoma mansoni),d.3.1(5-170),,,A,3s3q
,DUF2272,Uncharacterized protein conserved in bacteria (DUF2272),(1) Cysteine proteinases [d.3],Blood fluke (Schistosoma mansoni),d.3.1(5-170),,,A,3s3r
,DUF2272,Uncharacterized protein conserved in bacteria (DUF2272),(1) Cysteine proteinases [d.3],Blood fluke (Schistosoma mansoni),d.3.1(5-170),,,B,3s3r
,DUF2272,Uncharacterized protein conserved in bacteria (DUF2272),(1) Cysteine proteinases [d.3],Blood fluke (Schistosoma mansoni),d.3.1(5-170),,,C,3s3r
,DUF2272,Uncharacterized protein conserved in bacteria (DUF2272),(1) Cysteine proteinases [d.3],Blood fluke (Schistosoma mansoni),d.3.1(5-170),,,A,4i07
,DUF2272,Uncharacterized protein conserved in bacteria (DUF2272),(1) Cysteine proteinases [d.3],Blood fluke (Schistosoma mansoni),d.3.1(5-170),,,A,5ogq
,DUF2272,Uncharacterized protein conserved in bacteria (DUF2272),(1) Cysteine proteinases [d.3],Blood fluke (Schistosoma mansoni),d.3.1(5-170),,,B,5ogq
,DUF2272,Uncharacterized protein conserved in bacteria (DUF2272),(1) Cysteine proteinases [d.3],Blood fluke (Schistosoma mansoni),d.3.1(5-170),,,C,5ogq
,DUF2272,Uncharacterized protein conserved in bacteria (DUF2272),(1) Cysteine proteinases [d.3],Blood fluke (Schistosoma mansoni),d.3.1(5-170),,,A,5ogr
,DUF2272,Uncharacterized protein conserved in bacteria (DUF2272),(1) Cysteine proteinases [d.3],Blood fluke (Schistosoma mansoni),d.3.1(5-170),,,B,5ogr
,DUF2272,Uncharacterized protein conserved in bacteria (DUF2272),(1) Cysteine proteinases [d.3],Blood fluke (Schistosoma mansoni),d.3.1(5-170),,,C,5ogr
,DUF2272,Uncharacterized protein conserved in bacteria (DUF2272),(1) Cysteine proteinases [d.3],Blood fluke (Schistosoma mansoni),d.3.1(5-170),,,A,6yi7
,DUF2272,Uncharacterized protein conserved in bacteria (DUF2272),(1) Cysteine proteinases [d.3],Crocus sativus,d.3.1(5-170),,,A,3u8e
,DUF2272,Uncharacterized protein conserved in bacteria (DUF2272),(1) Cysteine proteinases [d.3],Dionaea muscipula ,d.3.1(5-170),,,A,5a24
,DUF2272,Uncharacterized protein conserved in bacteria (DUF2272),(1) Cysteine proteinases [d.3],Fasciola hepatica,d.3.1(5-170),,,A,2o6x
,DUF2272,Uncharacterized protein conserved in bacteria (DUF2272),(1) Cysteine proteinases [d.3],Ficus carica,d.3.1(5-170),,,A,4yyq
,DUF2272,Uncharacterized protein conserved in bacteria (DUF2272),(1) Cysteine proteinases [d.3],Ficus carica,d.3.1(5-170),,,B,4yyq
,DUF2272,Uncharacterized protein conserved in bacteria (DUF2272),(1) Cysteine proteinases [d.3],Ficus carica,d.3.1(5-170),,,A,4yyr
,DUF2272,Uncharacterized protein conserved in bacteria (DUF2272),(1) Cysteine proteinases [d.3],Ficus carica,d.3.1(5-170),,,A,4yyu
,DUF2272,Uncharacterized protein conserved in bacteria (DUF2272),(1) Cysteine proteinases [d.3],Ficus carica,d.3.1(5-170),,,A,4yyv
,DUF2272,Uncharacterized protein conserved in bacteria (DUF2272),(1) Cysteine proteinases [d.3],Ficus carica,d.3.1(5-170),,,A,4yyw
,DUF2272,Uncharacterized protein conserved in bacteria (DUF2272),(1) Cysteine proteinases [d.3],Human (Homo sapiens),d.3.1(5-170),,,A,1dkv
,DUF2272,Uncharacterized protein conserved in bacteria (DUF2272),(1) Cysteine proteinases [d.3],Human (Homo sapiens),d.3.1(5-170),,,B,2etl
,DUF2272,Uncharacterized protein conserved in bacteria (DUF2272),(1) Cysteine proteinases [d.3],Human (Homo sapiens),d.3.1(5-170),,,B,2nqd
,DUF2272,Uncharacterized protein conserved in bacteria (DUF2272),(1) Cysteine proteinases [d.3],Human (Homo sapiens),d.3.1(5-170),,,A,2xu3
,DUF2272,Uncharacterized protein conserved in bacteria (DUF2272),(1) Cysteine proteinases [d.3],Human (Homo sapiens),d.3.1(5-170),,,A,2xu4
,DUF2272,Uncharacterized protein conserved in bacteria (DUF2272),(1) Cysteine proteinases [d.3],Human (Homo sapiens),d.3.1(5-170),,,A,2xu5
,DUF2272,Uncharacterized protein conserved in bacteria (DUF2272),(1) Cysteine proteinases [d.3],Human (Homo sapiens),d.3.1(5-170),,,A,2y5b
,DUF2272,Uncharacterized protein conserved in bacteria (DUF2272),(1) Cysteine proteinases [d.3],Human (Homo sapiens),d.3.1(5-170),,,E,2y5b
,DUF2272,Uncharacterized protein conserved in bacteria (DUF2272),(1) Cysteine proteinases [d.3],Human (Homo sapiens),d.3.1(5-170),,,A,2yj2
,DUF2272,Uncharacterized protein conserved in bacteria (DUF2272),(1) Cysteine proteinases [d.3],Human (Homo sapiens),d.3.1(5-170),,,A,2yj8
,DUF2272,Uncharacterized protein conserved in bacteria (DUF2272),(1) Cysteine proteinases [d.3],Human (Homo sapiens),d.3.1(5-170),,,A,2yj9
,DUF2272,Uncharacterized protein conserved in bacteria (DUF2272),(1) Cysteine proteinases [d.3],Human (Homo sapiens),d.3.1(5-170),,,A,2yjb
,DUF2272,Uncharacterized protein conserved in bacteria (DUF2272),(1) Cysteine proteinases [d.3],Human (Homo sapiens),d.3.1(5-170),,,A,2yjc
,DUF2272,Uncharacterized protein conserved in bacteria (DUF2272),(1) Cysteine proteinases [d.3],Human (Homo sapiens),d.3.1(5-170),,,A,2zfy
,DUF2272,Uncharacterized protein conserved in bacteria (DUF2272),(1) Cysteine proteinases [d.3],Human (Homo sapiens),d.3.1(5-170),,,A,3a7s
,DUF2272,Uncharacterized protein conserved in bacteria (DUF2272),(1) Cysteine proteinases [d.3],Human (Homo sapiens),d.3.1(5-170),,,A,3bc3
,DUF2272,Uncharacterized protein conserved in bacteria (DUF2272),(1) Cysteine proteinases [d.3],Human (Homo sapiens),d.3.1(5-170),,,B,3bc3
,DUF2272,Uncharacterized protein conserved in bacteria (DUF2272),(1) Cysteine proteinases [d.3],Human (Homo sapiens),d.3.1(5-170),,,A,3h89
,DUF2272,Uncharacterized protein conserved in bacteria (DUF2272),(1) Cysteine proteinases [d.3],Human (Homo sapiens),d.3.1(5-170),,,B,3h89
,DUF2272,Uncharacterized protein conserved in bacteria (DUF2272),(1) Cysteine proteinases [d.3],Human (Homo sapiens),d.3.1(5-170),,,C,3h89
,DUF2272,Uncharacterized protein conserved in bacteria (DUF2272),(1) Cysteine proteinases [d.3],Human (Homo sapiens),d.3.1(5-170),,,D,3h89
,DUF2272,Uncharacterized protein conserved in bacteria (DUF2272),(1) Cysteine proteinases [d.3],Human (Homo sapiens),d.3.1(5-170),,,E,3h89
,DUF2272,Uncharacterized protein conserved in bacteria (DUF2272),(1) Cysteine proteinases [d.3],Human (Homo sapiens),d.3.1(5-170),,,F,3h89
,DUF2272,Uncharacterized protein conserved in bacteria (DUF2272),(1) Cysteine proteinases [d.3],Human (Homo sapiens),d.3.1(5-170),,,A,3h8b
,DUF2272,Uncharacterized protein conserved in bacteria (DUF2272),(1) Cysteine proteinases [d.3],Human (Homo sapiens),d.3.1(5-170),,,B,3h8b
,DUF2272,Uncharacterized protein conserved in bacteria (DUF2272),(1) Cysteine proteinases [d.3],Human (Homo sapiens),d.3.1(5-170),,,C,3h8b
,DUF2272,Uncharacterized protein conserved in bacteria (DUF2272),(1) Cysteine proteinases [d.3],Human (Homo sapiens),d.3.1(5-170),,,D,3h8b
,DUF2272,Uncharacterized protein conserved in bacteria (DUF2272),(1) Cysteine proteinases [d.3],Human (Homo sapiens),d.3.1(5-170),,,E,3h8b
,DUF2272,Uncharacterized protein conserved in bacteria (DUF2272),(1) Cysteine proteinases [d.3],Human (Homo sapiens),d.3.1(5-170),,,F,3h8b
,DUF2272,Uncharacterized protein conserved in bacteria (DUF2272),(1) Cysteine proteinases [d.3],Human (Homo sapiens),d.3.1(5-170),,,A,3h8c
,DUF2272,Uncharacterized protein conserved in bacteria (DUF2272),(1) Cysteine proteinases [d.3],Human (Homo sapiens),d.3.1(5-170),,,B,3h8c
,DUF2272,Uncharacterized protein conserved in bacteria (DUF2272),(1) Cysteine proteinases [d.3],Human (Homo sapiens),d.3.1(5-170),,,A,3i3t
,DUF2272,Uncharacterized protein conserved in bacteria (DUF2272),(1) Cysteine proteinases [d.3],Human (Homo sapiens),d.3.1(5-170),,,C,3i3t
,DUF2272,Uncharacterized protein conserved in bacteria (DUF2272),(1) Cysteine proteinases [d.3],Human (Homo sapiens),d.3.1(5-170),,,E,3i3t
,DUF2272,Uncharacterized protein conserved in bacteria (DUF2272),(1) Cysteine proteinases [d.3],Human (Homo sapiens),d.3.1(5-170),,,G,3i3t
,DUF2272,Uncharacterized protein conserved in bacteria (DUF2272),(1) Cysteine proteinases [d.3],Human (Homo sapiens),d.3.1(5-170),,,A,3iv2
,DUF2272,Uncharacterized protein conserved in bacteria (DUF2272),(1) Cysteine proteinases [d.3],Human (Homo sapiens),d.3.1(5-170),,,B,3iv2
,DUF2272,Uncharacterized protein conserved in bacteria (DUF2272),(1) Cysteine proteinases [d.3],Human (Homo sapiens),d.3.1(5-170),,,A,3mtn
,DUF2272,Uncharacterized protein conserved in bacteria (DUF2272),(1) Cysteine proteinases [d.3],Human (Homo sapiens),d.3.1(5-170),,,C,3mtn
,DUF2272,Uncharacterized protein conserved in bacteria (DUF2272),(1) Cysteine proteinases [d.3],Human (Homo sapiens),d.3.1(5-170),,,A,3of8
,DUF2272,Uncharacterized protein conserved in bacteria (DUF2272),(1) Cysteine proteinases [d.3],Human (Homo sapiens),d.3.1(5-170),,,A,3of9
,DUF2272,Uncharacterized protein conserved in bacteria (DUF2272),(1) Cysteine proteinases [d.3],Human (Homo sapiens),d.3.1(5-170),,,A,3rii
,DUF2272,Uncharacterized protein conserved in bacteria (DUF2272),(1) Cysteine proteinases [d.3],Human (Homo sapiens),d.3.1(5-170),,,B,3rii
,DUF2272,Uncharacterized protein conserved in bacteria (DUF2272),(1) Cysteine proteinases [d.3],Human (Homo sapiens),d.3.1(5-170),,,A,3ris
,DUF2272,Uncharacterized protein conserved in bacteria (DUF2272),(1) Cysteine proteinases [d.3],Human (Homo sapiens),d.3.1(5-170),,,B,3ris
,DUF2272,Uncharacterized protein conserved in bacteria (DUF2272),(1) Cysteine proteinases [d.3],Human (Homo sapiens),d.3.1(5-170),,,C,3ris
,DUF2272,Uncharacterized protein conserved in bacteria (DUF2272),(1) Cysteine proteinases [d.3],Human (Homo sapiens),d.3.1(5-170),,,D,3ris
,DUF2272,Uncharacterized protein conserved in bacteria (DUF2272),(1) Cysteine proteinases [d.3],Human (Homo sapiens),d.3.1(5-170),,,A,3sqa
,DUF2272,Uncharacterized protein conserved in bacteria (DUF2272),(1) Cysteine proteinases [d.3],Human (Homo sapiens),d.3.1(5-170),,,B,3sqa
,DUF2272,Uncharacterized protein conserved in bacteria (DUF2272),(1) Cysteine proteinases [d.3],Human (Homo sapiens),d.3.1(5-170),,,A,3tb3
,DUF2272,Uncharacterized protein conserved in bacteria (DUF2272),(1) Cysteine proteinases [d.3],Human (Homo sapiens),d.3.1(5-170),,,B,3tb3
,DUF2272,Uncharacterized protein conserved in bacteria (DUF2272),(1) Cysteine proteinases [d.3],Human (Homo sapiens),d.3.1(5-170),,,A,3von
,DUF2272,Uncharacterized protein conserved in bacteria (DUF2272),(1) Cysteine proteinases [d.3],Human (Homo sapiens),d.3.1(5-170),,,H,3von
,DUF2272,Uncharacterized protein conserved in bacteria (DUF2272),(1) Cysteine proteinases [d.3],Human (Homo sapiens),d.3.1(5-170),,,O,3von
,DUF2272,Uncharacterized protein conserved in bacteria (DUF2272),(1) Cysteine proteinases [d.3],Human (Homo sapiens),d.3.1(5-170),,,V,3von
,DUF2272,Uncharacterized protein conserved in bacteria (DUF2272),(1) Cysteine proteinases [d.3],Human (Homo sapiens),d.3.1(5-170),,,A,4axl
,DUF2272,Uncharacterized protein conserved in bacteria (DUF2272),(1) Cysteine proteinases [d.3],Human (Homo sapiens),d.3.1(5-170),,,A,4axm
,DUF2272,Uncharacterized protein conserved in bacteria (DUF2272),(1) Cysteine proteinases [d.3],Human (Homo sapiens),d.3.1(5-170),,,B,4axm
,DUF2272,Uncharacterized protein conserved in bacteria (DUF2272),(1) Cysteine proteinases [d.3],Human (Homo sapiens),d.3.1(5-170),,,F,4axm
,DUF2272,Uncharacterized protein conserved in bacteria (DUF2272),(1) Cysteine proteinases [d.3],Human (Homo sapiens),d.3.1(5-170),,,I,4axm
,DUF2272,Uncharacterized protein conserved in bacteria (DUF2272),(1) Cysteine proteinases [d.3],Human (Homo sapiens),d.3.1(5-170),,,L,4axm
,DUF2272,Uncharacterized protein conserved in bacteria (DUF2272),(1) Cysteine proteinases [d.3],Human (Homo sapiens),d.3.1(5-170),,,O,4axm
